10.10832214,7.627929688,7.627929688,9.916778564,9.916778564,9.124298096,9.124298096,9.732437134,9.732437134,10.05768523,10.05768523,9.950032253,9.950032253,10.5249176,10.5249176,9.950302124,9.950302124,10.05325317,10.05325317,10.05085754,10.05085754,8.829818726,8.829818726,0.10055542,0.10055542,33.36092731,33.36092731,6.528643014,6.528643014,15.72294573,15.72294573,7.424423218,7.424423218,1.084579468,1.084579468,7.472305298,7.472305298,9.481033325,9.481033325,9.935943604,9.935943604,9.849746704,9.849746704,9.866500854,9.866500854,9.885665894,9.885665894,9.868896484,9.868896484,9.804260254
8.319696702,9.011890546,9.011890546,10.07764234,10.07764234,10.2412999,10.2412999,12.62134672,12.62134672,11.75313051,11.75313051,11.11532813,11.11532813,9.415264409,9.415264409,8.081388504,8.081388504,9.064932711,9.064932711,9.446764472,9.446764472,9.570809705,9.570809705,9.472578224,9.472578224,9.886687875,9.886687875,9.507120332,9.507120332,0.136474609,0.136474609,0.574615479,0.574615479,5.256535759,5.256535759,39.07214751,39.07214751,15.43772559,15.43772559,9.849746704,9.849746704,9.859329224,9.859329224,9.871292114,9.871292114,9.888061523,9.888061523,9.900024414,9.900024414,9.375701904
11.77860298,11.77860298,8.636393128,8.636393128,9.193879987,9.193879987,13.10960839,13.10960839,8.946850839,8.946850839,8.747946171,8.747946171,8.414625939,8.414625939,9.353177384,9.353177384,10.46728152,10.46728152,7.052720079,7.052720079,0.313644409,0.313644409,22.87441798,22.87441798,22.50774585,22.50774585,5.396664488,5.396664488,48.88178597,48.88178597,2.580947876,2.580947876,12.88079834,12.88079834,9.758758545,9.758758545,9.720458984,9.720458984,10.02452087,10.02452087,10.08198547,10.08198547,9.993392944,9.993392944,10.01016235,10.01016235,9.957489014,9.957489014,9.988601685,9.988601685
10.20000895,10.20000895,10.92918552,10.92918552,9.548629294,9.548629294,10.06123352,10.06123352,9.765672667,9.765672667,9.936413856,9.936413856,10.40927661,10.40927661,9.641298336,9.641298336,9.849100546,9.849100546,9.72647793,9.72647793,9.842611942,9.842611942,10.16613444,10.16613444,9.472760792,9.472760792,9.861995405,9.861995405,11.63816667,11.63816667,13.0523209,13.0523209,8.168429927,8.168429927,3.694244385,3.694244385,0.579391479,0.579391479,33.91192996,33.91192996,7.074183408,7.074183408,46.55275007,46.55275007,35.88372549,35.88372549,6.677429199,6.677429199,10.57040405,10.57040405
9.737213135,9.737213135,9.832977295,9.832977295,10.6446228,10.6446228,9.732421875,9.732421875,9.674972534,9.674972534,9.844955444,9.844955444,9.744400024,9.744400024,9.643844604,9.643844604,9.768341064,9.768341064,9.955093384,9.955093384,9.931475178,9.931475178,10.66311666,10.66311666,8.195343018,8.195343018,10.75251731,10.75251731,13.71444344,13.71444344,7.143887474,7.143887474,8.011566686,8.011566686,13.28403704,13.28403704,3.828323364,3.828323364,0.24180603,0.24180603,0.758956909,0.758956909,14.98311257,14.98311257,37.3899369,37.3899369,35.14512073,35.14512073,19.75456238,19.75456238
9.85188389,9.85188389,10.05210618,10.05210618,10.93509629,10.93509629,10.14288498,10.14288498,9.720901741,9.720901741,9.86690347,9.86690347,10.12282763,10.12282763,9.599690932,9.599690932,12.02895635,12.02895635,11.51082127,11.51082127,9.849746704,9.849746704,9.911987305,9.911987305,9.911987305,9.097961426,9.097961426,7.469909668,7.469909668,0.1771698,0.632064819,0.632064819,0.632064819,3.195384151,14.79920804,14.79920804,14.79920804,5.638336182,5.638336182,8.107399106,8.107399106,15.05233765,15.05233765,9.967056274,9.967056274,10.01733398,10.01733398,10.01733398,10.01733398,9.971847534
15.08411626,9.261693879,9.261693879,5.815343888,5.815343888,11.57356262,11.57356262,8.747355452,8.747355452,8.291122437,8.291122437,10.18733215,10.18733215,10.06761169,10.06761169,10.01254272,10.01254272,10.13226318,10.13226318,0.40222168,0.40222168,0.481231689,0.481231689,1.146820068,1.146820068,11.72253425,11.72253425,21.23800696,21.23800696,28.30637658,28.30637658,25.08977318,25.08977318,26.55429393,26.55429393,9.639053345,9.639053345,9.548080444,9.548080444,9.861709595,9.861709595,9.794677734,9.794677734,9.907211304,9.907211304,9.916778564,9.916778564,9.983825684,9.983825684,9.988601685
9.832977295,9.832977295,9.832977295,9.828201294,9.828201294,10.46266174,10.46266174,0.22984314,0.22984314,0.737411499,0.737411499,26.10429034,26.10429034,12.66929134,12.66929134,0.08140564,0.08140564,19.68125106,19.68125106,24.61479187,24.61479187,8.631103516,9.861724854,9.861724854,9.835388184,9.835388184,9.835388184,9.835388184,9.864105225,9.864105225,9.797073364,9.797073364,9.847351074,9.847351074,9.844955444,9.844955444,9.878479004,9.878479004,9.789886475,9.789886475,9.840164185,9.840164185,9.842559814,9.842559814,9.732437134,9.732437134,10.27351379,10.27351379,9.856933594,9.856933594
10.98458862,10.98458862,7.965499878,7.965499878,7.979873657,7.979873657,8.513778687,8.513778687,10.24575077,10.24575077,9.672576904,9.672576904,9.631866455,9.631866455,10.10832214,10.10832214,9.473861694,9.473861694,10.19450378,10.19450378,9.782699585,9.782699585,10.05085754,10.05085754,9.995788574,9.995788574,9.986206055,9.986206055,9.550476074,9.550476074,0.3256073,0.3256073,1.211471558,1.211471558,19.11107956,19.11107956,56.26365511,56.26365511,4.82569699,4.82569699,13.44345093,13.44345093,10.47463989,10.47463989,9.979034424,9.979034424,9.727645874,9.727645874,9.153030396,9.153030396
8.959106445,8.959106445,9.423568726,9.423568726,10.37194697,10.37194697,10.09634399,10.09634399,11.10430908,11.10430908,11.32696533,11.32696533,11.05163574,11.05163574,9.00139426,9.00139426,9.284713745,9.284713745,9.320632935,9.320632935,10.97741699,10.97741699,11.8560791,11.8560791,0.337585449,0.337585449,0.356735229,0.356735229,1.742980957,1.742980957,13.64439559,13.64439559,5.640637939,5.640637939,4.042641791,4.042641791,14.86232058,14.86232058,10.69250488,10.69250488,10.99417114,10.99417114,9.868896484,9.868896484,9.823410034,9.823410034,9.852142334,9.852142334,9.832992554,9.832992554
10.14422607,10.14422607,9.703704834,9.703704834,9.823410034,9.823410034,11.48354216,11.48354216,9.121902466,9.121902466,8.310272217,8.310272217,11.7085691,11.7085691,9.557647705,9.557647705,8.820236206,8.820236206,8.564056396,8.564056396,10.07240295,10.07240295,10.52729797,10.52729797,9.868896484,9.868896484,9.521743774,9.521743774,9.866500854,9.866500854,9.454696655,9.454696655,10.26634216,10.26634216,0.162811279,0.162811279,0.667984009,0.667984009,15.02721673,15.02721673,8.383123641,8.383123641,31.04132223,31.04132223,24.42755919,24.42755919,16.31027973,16.31027973,9.737213135,9.737213135
11.21238921,11.21238921,11.88002014,11.88002014,10.74517822,10.74517822,8.324630737,8.324630737,10.0269165,10.0269165,9.895233154,9.895233154,9.538497925,9.538497925,9.700990972,9.700990972,10.472229,10.472229,9.821014404,9.821014404,10.12654599,10.12654599,10.22269699,10.22269699,0.02633667,0.02633667,0.610519409,0.610519409,30.97593926,30.97593926,0.22026062,0.22026062,0.22026062,7.138907149,7.138907149,67.24366722,17.36890347,3.445870079,3.445870079,6.11239624,0.746994019,10.80982971,10.80982971,10.67575073,10.67575073,9.959884644,9.959884644,9.686935425,9.686935425,9.761169434
